"Current Active Residential Contractors - File created: Nov 28, 2018 - 8380 Records"
"License No","Business Name","Doing Business As","Address","Address 2","City","State","Zip","Qualifying Party","Class","Class Detail","Class Type","Issued Date","Expiration Date","Status"
"261838","Selig Construction Corporation"," ","337 Huss Dr"," ","Chico","CA","95928","Mathew Scott Selig","B","B General Residential Contractor","Residential","2010-01-17","2020-01-31","Current"
"307403","Sellens Carpentry LLC"," ","1009 N Queen Ave"," ","Tucson","AZ","85705","Trent Jonathan Sellens","B","B General Residential Contractor","Residential","2016-08-02","2020-08-31","Current"
"065313","Sellers and Sons Inc"," ","Po Box 1177"," ","Avondale","AZ","85323","John Lawrence Sellers","B","B General Residential Contractor","Residential","1986-06-11","2019-05-31","Current"
"068578","Sellers and Sons Inc"," ","Po Box 1177"," ","Avondale","AZ","85323","John Lawrence Sellers","R-11","R-11 Electrical","Residential","1987-09-16","2019-08-31","Current"
"080621","Sellers and Sons Inc"," ","Po Box 1177"," ","Avondale","AZ","85323","John Lawrence Sellers","R-37R","R-37R Plumbing","Residential","1988-10-27","2019-09-30","Current"
"086196","Sellers and Sons Inc"," ","Po Box 1177"," ","Avondale","AZ","85323","John Lawrence Sellers","R-39R","R-39R Air Conditioning and Refrigeration","Residential","1990-05-03","2020-04-30","Current"
"313830","Semper Fi Construction LLC"," ","7535 E Natal Ave"," ","Mesa","AZ","85209","Jeremiah TL Singleton","R-62","R-62 Minor Home Improvements","Residential","2017-06-05","2019-06-30","Current"
"309388","Semper Fi Heating And Cooling LLC"," ","7602 E Main St Ste C"," ","Mesa","AZ","85207","Jesse Dale Keenan","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2016-11-02","2020-11-30","Current"
"316641","Sendero Plumbing & Remodeling Co Inc","The Repair All Guys , The Repair All Guys","11920 N Joi Dr"," ","Tucson","AZ","85737","Duane Wesley Rogers","B","B General Residential Contractor","Residential","2017-11-20","2019-11-30","Current"
"215354","Senseman Fine Homes Inc"," ","7521 E Ironwood Ct"," ","Scottsdale","AZ","85258","Steven Mitchell Senseman","B","B General Residential Contractor","Residential","2006-01-01","2020-01-31","Current"
"188979","Sepulveda Commercial Development Inc"," Sepulveda Builders","1990 McCulloch Blvd N # D286"," ","Lake Havasu City","AZ","86403","George Perez Sepulveda","B","B General Residential Contractor","Residential","2003-09-13","2019-09-30","Current"
"089470","Seraphin Plumbing Inc"," ","PO Box 402"," ","Cave Creek","AZ","85327","Philip Henry Seraphin","R-37R","R-37R Plumbing","Residential","1991-04-05","2020-03-31","Current"
"303414","Serenity Construction and Development LLC"," ","24654 N Lake Pleasant Pkwy Ste 103 PMB 182"," ","Peoria","AZ","85383","Lisa Marie Spencer","B","B General Residential Contractor","Residential","2016-02-20","2020-02-29","Current"
"316714","Serenity Design And Construction LLC"," ","447 S Warner Dr"," ","Apache Junction","AZ","85120","Teresa Irene Esparza","B","B General Residential Contractor","Residential","2017-12-12","2019-12-31","Current"
"197295","Seresun Construction LLC"," ","Po Box 20832"," ","Sedona","AZ","86341","Daniel Allen Seresun","R-37R","R-37R Plumbing","Residential","2004-06-20","2020-06-30","Current"
"197296","Seresun Construction LLC"," ","Po Box 20832"," ","Sedona","AZ","86341","Daniel Allen Seresun","R-11","R-11 Electrical","Residential","2004-06-20","2020-06-30","Current"
"197297","Seresun Construction LLC"," ","Po Box 20832"," ","Sedona","AZ","86341","Daniel Allen Seresun","B","B General Residential Contractor","Residential","2004-06-20","2020-06-30","Current"
"120618","Sergei Anatoliavich Kolenechenko","Crazy Russian Construction Co , Crazy Russian Construction Co","Po Box 85"," ","Flagstaff","AZ","86002","Sergei Anatoliavich Kolenechenko","B","B General Residential Contractor","Residential","1997-02-24","2019-01-31","Current"
"299153","Serna Enterprises Inc"," ","1403 S Verde Dr"," ","Cottonwood","AZ","86326","Michael Oren Serna","B","B General Residential Contractor","Residential","2015-06-09","2019-06-30","Current"
"306288","Serrano A C and Heating LLC"," ","508 E Holmes Ave"," ","Mesa","AZ","85204","Jesus Abel Serrano","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2016-06-29","2020-06-30","Current"
"308822","Serrano's Maintenance & Landscaping LLC"," ","PO Box 9224"," ","Fort Mohave","AZ","86427","Jose Maria Serrano","R-62","R-62 Minor Home Improvements","Residential","2016-09-29","2020-09-30","Current"
"319443","ServiceTechs of America LLC","Tucson Rebuilders , Tucson Rebuilders","4361 W Rae Cir"," ","Tucson","AZ","85741","Richard M Hozjan","B-3","B-3 General Remodeling and Repair Contractor","Residential","2018-04-27","2020-04-30","Current"
"177890","Seth Incorporated","Arizona Home Works , Arizona Home Works","7722 E Hermosa Vista Dr"," ","Mesa","AZ","85207","Seth Edward Dutton","B","B General Residential Contractor","Residential","2002-08-18","2020-08-31","Current"
"289857","Settlers West Home Builder LLC"," ","3301 W Bayleaf Dr Andrew Caranza"," ","Tucson","AZ","85741","Andrew Fernando Carranza","B","B General Residential Contractor","Residential","2014-02-12","2020-02-29","Current"
"295261","Seven Development LLC"," ","8203 N 75th St"," ","Scottsdale","AZ","85258","Robert Thomas Hughes","B","B General Residential Contractor","Residential","2014-12-03","2018-12-31","Current"
"220001","Seven Foot Construction LLC"," ","7816 N Via De La Sombre"," ","Scottsdale","AZ","85258","Klaus Heinrich Mehrens","B-3","B-3 General Remodeling and Repair Contractor","Residential","2006-05-21","2020-05-31","Current"
"045578","Seven Oaks Construction Inc"," ","PO Box 26633"," ","Prescott Valley","AZ","86312","Robert Dean Curry","B","B General Residential Contractor","Residential","1977-05-13","2020-04-30","Current"
"152376","Seven Star Development Inc","Seven Star Construction & Restoration , Seven Star Construction & Restoration","2750 Kiowa Blvd North"," ","Lake Havasu City","AZ","86403","Steven Hal Smith","B","B General Residential Contractor","Residential","2000-03-03","2020-03-31","Current"
"047392","Seville Builders Inc"," ","2720 Edgewood Dr"," ","Lake Havasu City","AZ","86406","Wesley Joseph Yonda","B","B General Residential Contractor","Residential","1978-04-03","2020-03-31","Current"
"127253","Seville Homes LLC"," ","3017 E Robin Ln"," ","Gilbert","AZ","85296","Mark James Roeder","B","B General Residential Contractor","Residential","1997-09-12","2019-09-30","Current"
"268811","Sexton Heating and Air Conditioning LLC"," Valley's Best Air Conditioning and Plumbing","14040 N Cave Creek Rd Ste 306"," ","Phoenix","AZ","85022","Garret Victor Allison","R-39","R-39 Air Conditioning and Refrigeration, Including Solar","Residential","2010-11-16","2018-11-30","Current"
"301536","Sferruzza Plumbing LLC"," ","29455 N Cave Creek Rd Ste 118-470"," ","Cave Creek","AZ","85331","Vincent Anthony Sferruzza","R-37R","R-37R Plumbing","Residential","2015-11-02","2019-11-30","Current"
"302200","Shade Creations LLC"," ","771 N Golden Key St Ste D"," ","Gilbert","AZ","85233","Glen Daniel Albrant Jr","B","B General Residential Contractor","Residential","2016-01-17","2020-01-31","Current"
"275090","Shade Electric LLC"," ","32417 N Apache Ave"," ","Queen Creek","AZ","85142","Ellis Shade Minor","R-11","R-11 Electrical","Residential","2011-09-25","2019-09-30","Current"
"292888","ShadeTree Landscape Design LLC"," ShadeTree Landscape Design LLC","Shadetree Dreams 518 w 5th st"," ","Tempe","AZ","85281","Chris Flores","R-62","R-62 Minor Home Improvements","Residential","2014-06-12","2020-06-30","Current"
"230329","Shadow Ridge Construction LLC"," ","PO Box 2004"," ","Pinetop","AZ","85935","Juan Jose Naranjo","B","B General Residential Contractor","Residential","2007-03-07","2019-03-31","Current"
"265874","Shaffer & Sons Heating & Cooling LLC"," ","3370 N Hayden Rd # 123-232"," ","Scottsdale","AZ","85251","Carlos Tony Ybarra","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2010-07-07","2020-07-31","Current"
"109551","Shaffer and Son Contracting Inc"," ","PO Box 88033"," ","Glendale","AZ","85306","Daniel Wayne Shaffer","B","B General Residential Contractor","Residential","1995-10-01","2019-09-30","Current"
"268364","Shaffer Plumbing LLC"," ","4815 E Carefree Hwy Ste 108-509"," ","Cave Creek","AZ","85331","Brian Keith Shaffer","R-37R","R-37R Plumbing","Residential","2010-10-07","2020-10-31","Current"
"128237","Shaffer S Welding Shop Inc"," ","3536 E Washington St"," ","Phoenix","AZ","85034","William Ernes Shaffer Jr","R-17","R-17 Structural Steel and Aluminum","Residential","1997-10-09","2019-10-31","Current"
"087769","Shafor Concrete Inc"," ","4387 E Huntington Dr"," ","Flagstaff","AZ","86004","Mark Robert Shafor","R-9","R-9 Concrete","Residential","1990-09-26","2019-08-31","Current"
"313304","Shalom Construction LLC"," ","PO Box 8302"," ","San Luis","AZ","85349","Christopher Siqueiros Ortega","B","B General Residential Contractor","Residential","2017-05-31","2019-05-31","Current"
"178354","Shambaugh & Son LP"," ","Po Box 1287"," ","Fort Wayne","IN","46801","David Allen Cavenaile","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2002-09-26","2020-09-30","Current"
"130242","Shamrock Electric Inc"," ","Po Box 1285"," ","Mesa","AZ","85211","John Edward Berry","R-11","R-11 Electrical","Residential","1997-12-29","2019-12-31","Current"
"295681","Shamrock Remodeling & Contractor Services LLC"," ","6315 E Main St Ste 1"," ","Mesa","AZ","85205","Denis Carey McNamara","B-3","B-3 General Remodeling and Repair Contractor","Residential","2014-11-28","2020-11-30","Current"
"084117","Shanahan Painting"," ","4140 E Whitney Ln"," ","Phoenix","AZ","85032","Sally Anne Shanahan","R-34","R-34 Painting and Wall Covering","Residential","1989-09-13","2019-08-31","Current"
"261895","Shane Enterprises Inc"," ","4955 W Joyce Cir"," ","Glendale","AZ","85308","Shane Allyn Spaulding","R-11","R-11 Electrical","Residential","2010-01-09","2020-01-31","Current"
"185337","Shangri La Custom Homes Inc"," ","34522 N Scottsdale Rd # 205"," ","Scottsdale","AZ","85266","Ren Laureano","B","B General Residential Contractor","Residential","2003-05-08","2019-05-31","Current"
"318287","Shannon M Stevens","Chandler Paint Pro , Chandler Paint Pro","2511 W Queen Creek Rd Unit 119"," ","Chandler","AZ","85248","Shannon M Stevens","R-34","R-34 Painting and Wall Covering","Residential","2018-02-20","2020-02-29","Current"
"148776","Sharico Enterprises Inc"," ","PO Box 10310"," ","Glendale","AZ","85318","Richard Neal Dickson","R-2","R-2 Excavating, Grading and Oil Surfacing","Residential","1999-09-18","2019-09-30","Current"
"311255","Sharp Pool Creations Inc"," ","4815 E Carefree Hwy # 108-482"," ","Cave Creek","AZ","85331","Matthew John Sharp","B-5","B-5 General Swimming Pool Contractor","Residential","2017-01-30","2019-01-31","Current"
"287885","Sharp Renovations LLC"," ","8713 W Irma Ln"," ","Peoria","AZ","85382","Thomas Cameron Roland Morrier","B-3","B-3 General Remodeling and Repair Contractor","Residential","2014-01-30","2020-01-31","Current"
"268623","Sharp Western Development LLC"," ","23008 S 182nd St"," ","Gilbert","AZ","85298","Shelly Faye Sharp","B","B General Residential Contractor","Residential","2010-11-30","2018-12-31","Current"
"028410","Shasta Industries Inc"," Shasta Pools and Spas, A and A Shotcrete, Shasta Surfaces, Shasta Pools","3750 W Indian School Rd"," ","Phoenix","AZ","85019","William Richard Lonsdale","B-6","B-6 General Swimming Pool Contractor, Including Solar","Residential","1966-02-21","2019-01-31","Current"
"048758","Shasta Industries Inc"," Shasta Pools and Spas, A and A Shotcrete, Shasta Surfaces, Shasta Pools","3750 W Indian School Rd"," ","Phoenix","AZ","85019","William Richard Lonsdale","R-9","R-9 Concrete","Residential","1978-11-15","2019-10-31","Current"
"144066","Shasta Industries Inc"," Shasta Pools and Spas, A and A Shotcrete, Shasta Surfaces, Shasta Pools","3750 W Indian School Rd"," ","Phoenix","AZ","85019","William Richard Lonsdale","B","B General Residential Contractor","Residential","1999-03-30","2019-03-31","Current"
"095713","Shaughnessy Contracting Inc"," ","15329 W Boca Raton Rd"," ","Surprise","AZ","85379","Francis Neil Shaughnessy","B","B General Residential Contractor","Residential","1992-12-08","2019-11-30","Current"
"308521","Shawbella LLC","Shawbella Small House Improvements , Shawbella Small House Improvements","PO Box 881"," ","Pearce","AZ","85625","Patrick Charles Parker","R-62","R-62 Minor Home Improvements","Residential","2016-09-20","2020-09-30","Current"
"302391","Shawn Alexander Tidwell","Pantheon Pools , Pantheon Pools","816 W Tulsa St"," ","Chandler","AZ","85225","Shawn Alexander Tidwell","R-6","R-6 Swimming Pool Service and Repair","Residential","2015-12-27","2019-12-31","Current"
"206904","Shawn Nielsen Lorusso","Selectric , Selectric","4634 N 11th Pl"," ","Phoenix","AZ","85014","Shawn Nielsen LoRusso","R-11","R-11 Electrical","Residential","2005-05-11","2019-05-31","Current"
"239732","Shawn Wilson"," ","25624 S 182nd Pl"," ","Queen Creek","AZ","85142","Shawn Herbert Wilson","B","B General Residential Contractor","Residential","2007-12-13","2019-12-31","Current"
"195895","Shea Homes Limited Partnership"," ","8800 N Gainey Center Dr Ste 350"," ","Scottsdale","AZ","85258","Jeffrey Allan Hinkle","B","B General Residential Contractor","Residential","2004-05-09","2020-05-31","Current"
"187314","Shearer Construction Services Inc"," ","PO Box 71964"," ","Phoenix","AZ","85050","William Eugene Shearer","R-37R","R-37R Plumbing","Residential","2003-07-13","2019-07-31","Current"
"289964","Shearer Development LLC"," ","3082 N Lear Ave"," ","Casa Grande","AZ","85122","Douglas Dee Gardner","B","B General Residential Contractor","Residential","2014-02-19","2020-02-29","Current"
"114817","Shelby Louis Richardson"," Hot and Cold Water and Air Richardson Contracting, Richardson Contracting Co, Hot and Cold Water and Air Richardson Contracting",""," ","Phoenix","AZ","85029","Shelby Louis Richardson","R-37R","R-37R Plumbing","Residential","1996-06-10","2020-05-31","Current"
"278460","Shelby Louis Richardson"," Hot and Cold Water and Air Richardson Contracting, Richardson Contracting Co, Hot and Cold Water and Air Richardson Contracting",""," ","Phoenix","AZ","85029","Shelby Louis Richardson","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2012-04-27","2020-04-30","Current"
"088145","Sheldon A Marker","Shelker Enterprises , Shelker Enterprises","15715 E Marsh Station Rd"," ","Vail","AZ","85641","Sheldon A Marker","B","B General Residential Contractor","Residential","1990-11-01","2019-10-31","Current"
"152146","Shelter Southwest Construction Inc"," ","2442 N Eastwood Way"," ","Mesa","AZ","85215","John George Gordon","B","B General Residential Contractor","Residential","2000-02-11","2020-02-29","Current"
"305146","Shepherd Painting LLC"," ","4725 W Cepa Ln"," ","Tucson","AZ","85741","Dion Joseph Vitale","R-34","R-34 Painting and Wall Covering","Residential","2016-05-24","2020-05-31","Current"
"091076","Sher Good Concrete Inc"," ","853 W Broadway Rd"," ","Mesa","AZ","85210","Randy Lane Goodman","R-9","R-9 Concrete","Residential","1991-09-17","2020-08-31","Current"
"258081","Shercon LLC"," ","28150 N Alma School Pkwy Ste 103-227"," ","Scottsdale","AZ","85262","Richard Brett Sherin","B","B General Residential Contractor","Residential","2009-08-12","2019-08-31","Current"
"275487","Sheridan Moore Custom Cabinetry & Remodel LLC"," ","2000 N Calle Del Suerte"," ","Tucson","AZ","85745","Sheridan Lee Moore","B-3","B-3 General Remodeling and Repair Contractor","Residential","2011-10-31","2019-10-31","Current"
"320927","SHERLOCK CUSTOM HOMES, LLC"," ","22849 N 19th Ave Ste 105"," ","Phoenix","AZ","85027","Miechelle Lynn Sherlock","B","B General Residential Contractor","Residential","2018-07-02","2020-07-31","Current"
"313116","Sherman Construction Co Inc"," ","241 W 20th St"," ","Safford","AZ","85546","Walter Edward Sherman","B","B General Residential Contractor","Residential","2017-04-26","2019-04-30","Current"
